referencia;estante;nombre;nombre_corto;iva;costo;precio
1869;0;"CODO PRESION 2""";"CODO PRESION 2""";16;3840;5800
3678;0;"UNION MACHO 2""";"UNION MACHO 2""";16;2426;4000
3669;0;"UNION HEMBRA 2""  PRESION";"UNION HEMBRA 2""  PRESION";16;2867;4500
3391;0;"TAPON LISO 2"" PRESION";"TAPON LISO 2"" PRESION";16;0;2600
3673;0;"UNION LISA PRESION 2""";"UNION LISA PRESION 2""";16;1283;2400
3410;0;"TAPON ROSCA 2""";"TAPON ROSCA 2""";16;0;3600
1373;0;"BUJE PRESSION 2"" 3X4";"BUJE PRESSION 2"" 3X4";16;0;3300
1374;0;"BUJE PRESSION 2"" X1/2";"BUJE PRESSION 2"" X1/2";16;0;3300
3685;0;"UNION PRESION HEMBRA 3""";"UNION PRESION HEMBRA 3""";16;0;0
3422;0;"TE PRESION 3""";"TE PRESION 3""";16;0;0
1870;0;"CODO PRESION 3""";"CODO PRESION 3""";16;12700;20000
1372;0;BUJE PRESION 4X3;BUJE PRESION 4X3;16;0;4200
3393;0;"TAPON LISO PRESION  3""";"TAPON LISO PRESION  3""";16;0;0
3674;0;"UNION LISA PRESION 3""";"UNION LISA PRESION 3""";16;0;10500
1866;0;"CODO MEDIO PRESION 3""";"CODO MEDIO PRESION 3""";16;0;0
1858;0;"CODO MEDIO CXE 2""";"CODO MEDIO CXE 2""";16;975;1800
1856;0;"CODO MEDIO CXC 2""";"CODO MEDIO CXC 2""";16;966;2400
1857;0;"CODO CXE 2""";"CODO CXE 2""";16;1060;1800
3281;0;"SIFON SIN REGISTRO 2""";"SIFON SIN REGISTRO 2""";16;1863;3500
3275;0;"SIFON CON REGISTRO 2""";"SIFON CON REGISTRO 2""";16;2222;4600
3425;0;"TE SANITARIA 2""";"TE SANITARIA 2""";16;1524;3000
3774;0;"YE SANITARIA 2""";"YE SANITARIA 2""";16;1935;3500
1874;0;"CODO SANITARIA 2""";"CODO SANITARIA 2""";16;1060;1800
3688;0;"UNION SANITARIA 2""";"UNION SANITARIA 2""";16;466;1300
1878;0;CODO SANITARIA CXE 1 1/2;CODO SANITARIA CXE 1 1/2;16;607;1600
1877;0;CODO SANITARIA CXC 1 1/2;CODO SANITARIA CXC 1 1/2;16;716;1300
3424;0;TE SANITARIA 1 1/2;TE SANITARIA 1 1/2;16;1041;2600
3404;0;TAPON PRUEBA 1 1/2;TAPON PRUEBA 1 1/2;16;177;650
3662;0;UNION  SANITARIA 1 1/2;UNION  SANITARIA 1 1/2;16;287;1200
3280;0;SIFON SIN REGISTRO 1 1/2;SIFON SIN REGISTRO 1 1/2;16;1494;3000
3274;0;SIFON CON REGISTRO 1 1/2;SIFON CON REGISTRO 1 1/2;16;1503;3000
1860;0;CODO MEDIO 1 1/2 CXC;CODO MEDIO 1 1/2 CXC;16;579;1600
3405;0;"TAPON PRUEBA 2""";"TAPON PRUEBA 2""";16;285;800
1357;0;"BUJE 2""  1. 1/2";"BUJE 2""  1. 1/2";16;388;1300
3051;0;PLAFON CORTINA 1/2 DORADO;PLAFON CORTINA 1/2 DORADO;16;303;600
3050;0;PLAFON CORTINA 1/2 CROMADO;PLAFON CORTINA 1/2 CROMADO;16;302;600
3049;0;PLAFON CORTINA 1/2 ANONIZADO;PLAFON CORTINA 1/2 ANONIZADO;16;173;400
3054;0;PLAFON CORTINA 3/4 DORADO;PLAFON CORTINA 3/4 DORADO;16;320;650
3053;0;PLAFON CORTINA 3/4 CROMADO;PLAFON CORTINA 3/4 CROMADO;16;307;600
3052;0;PLAFON CORTINA 3/4 ANONIZADO;PLAFON CORTINA 3/4 ANONIZADO;16;184;500
3048;0;"PLAFON CORTINA 1"" DORADO";"PLAFON CORTINA 1"" DORADO";16;359;700
3047;0;"PLAFON CORTINA 1"" CROMADO";"PLAFON CORTINA 1"" CROMADO";16;353;700
3046;0;"PLAFON CORTINA 1"" ANONIZADO";"PLAFON CORTINA 1"" ANONIZADO";16;237;700
3308;0;"SOPORTE CORTINA 1"" DORADO";"SOPORTE CORTINA 1"" DORADO";16;427;750
3307;0;"SOPORTE CORTINA 1"" CROMADO";"SOPORTE CORTINA 1"" CROMADO";16;427;800
3306;0;"SOPORTE CORTINA 1"" ANONIZADO";"SOPORTE CORTINA 1"" ANONIZADO";16;266;750
3449;0;TERMINAL CORTINA 1/2 DORADO;TERMINAL CORTINA 1/2 DORADO;16;129;300
3448;0;TERMINAL CORTINA 1/2 CROMADO;TERMINAL CORTINA 1/2 CROMADO;16;129;300
3447;0;TERMINAL CORTINA 1/2 ANONIZADO;TERMINAL CORTINA 1/2 ANONIZADO;16;69;300
3311;0;SOPORTE CORTINA 1/2 DORADO;SOPORTE CORTINA 1/2 DORADO;16;320;650
3310;0;SOPORTE CORTINA 1/2 CROMADO;SOPORTE CORTINA 1/2 CROMADO;16;324;600
3309;0;SOPORTE CORTINA 1/2 ANONIZADO;SOPORTE CORTINA 1/2 ANONIZADO;16;180;650
3446;0;"TERMINAL CORTINA 1"" DORADO";"TERMINAL CORTINA 1"" DORADO";16;376;800
3445;0;"TERMINAL CORTINA 1"" CROMADO";"TERMINAL CORTINA 1"" CROMADO";16;397;700
3444;0;"TERMINAL CORTINA 1"" ANONIZADO";"TERMINAL CORTINA 1"" ANONIZADO";16;221;600
3452;0;TERMINAL CORTINA 3/4 DORADO;TERMINAL CORTINA 3/4 DORADO;16;259;600
3451;0;TERMINAL CORTINA 3/4 CROMADO;TERMINAL CORTINA 3/4 CROMADO;16;259;500
3450;0;TERMINAL CORTINA 3/4 ANONIZADO;TERMINAL CORTINA 3/4 ANONIZADO;16;139;600
3314;0;SOPORTE CORTINA 3/4 DORADO;SOPORTE CORTINA 3/4 DORADO;16;407;750
3313;0;SOPORTE CORTINA 3/4 CROMADO;SOPORTE CORTINA 3/4 CROMADO;16;401;700
3312;0;SOPORTE CORTINA 3/4 ANONIZADO;SOPORTE CORTINA 3/4 ANONIZADO;16;216;700
3319;0;SOPORTE DOBLE 1/2 DORADO;SOPORTE DOBLE 1/2 DORADO;16;874;1800
3318;0;SOPORTE DOBLE 1/2 CROMADO;SOPORTE DOBLE 1/2 CROMADO;16;0;1600
3317;0;SOPORTE DOBLE 1/2 ANONIZADO;SOPORTE DOBLE 1/2 ANONIZADO;16;783;1600
3316;0;"SOPORTE DOBLE 1"" DORADO";"SOPORTE DOBLE 1"" DORADO";16;961;2000
3315;0;"SOPORTE DOBLE 1"" ANONIZADO";"SOPORTE DOBLE 1"" ANONIZADO";16;918;2000
3321;0;SOPORTE DOBLE 3/4 DORADO;SOPORTE DOBLE 3/4 DORADO;16;949;2000
3320;0;SOPORTE DOBLE 3/4 ANONIZADOS;SOPORTE DOBLE 3/4 ANONIZADOS;16;856;2000
3322;0;"SOPORTE DOBLE METALICO 1"" ANONIZADO";"SOPORTE DOBLE METALICO 1"" ANONIZADO";16;0;3200
3323;0;"SOPORTE DOBLE METALICO 1"" DORADO";"SOPORTE DOBLE METALICO 1"" DORADO";16;0;3200
3326;0;SOPORTE DOBLE METALICO 3/4 ANONIZADO;SOPORTE DOBLE METALICO 3/4 ANONIZADO;16;0;3200
3324;0;SOPORTE DOBLE METALICO 1/2 ANONIZADO;SOPORTE DOBLE METALICO 1/2 ANONIZADO;16;0;3200
3325;0;SOPORTE DOBLE METALICO 1/2 CROMADO;SOPORTE DOBLE METALICO 1/2 CROMADO;16;0;3200
3335;0;"SOPORTE TRIPE METALICO 1"" DORADO";"SOPORTE TRIPE METALICO 1"" DORADO";16;4354;8000
3334;0;"SOPORTE TRIPE METALICO 1"" ANONIZADO";"SOPORTE TRIPE METALICO 1"" ANONIZADO";16;5124;8000
1110;0;"ARGOLLA 1"" DORADA";"ARGOLLA 1"" DORADA";16;194;400
1109;0;"ARGOLLA 1"" ANONIZADA";"ARGOLLA 1"" ANONIZADA";16;96;200
2732;0;MARGARITA CORTINA DORADA;MARGARITA CORTINA DORADA;16;824;2000
2731;0;MARGARITA CORTINA ANONIZADA;MARGARITA CORTINA ANONIZADA;16;769;1500
1112;0;ARGOLLA 1/2 DORADA;ARGOLLA 1/2 DORADA;16;143;300
1111;0;ARGOLLA 1/2 ANONIZADA;ARGOLLA 1/2 ANONIZADA;16;74;200
1115;0;ARGOLLA 3/4 DORADA;ARGOLLA 3/4 DORADA;16;173;400
1114;0;ARGOLLA 3/4 ANONIZADA;ARGOLLA 3/4 ANONIZADA;16;0;400
7,70604E+11;0;BARRA AGROTEK 14 LBS;BARRA AGROTEK 14 LBS;16;0;42000
1147;0;BARRA HECHIZA 12 LBS;BARRA HECHIZA 12 LBS;16;20000;29000
1518;0;CAJA 8 CIRCUITOS CON NORMA TERCOL;CAJA 8 CIRCUITOS CON NORMA TERCOL;16;0;62000
1517;0;CAJA 8 CIRCUITOS CON NORMA TERCOL;CAJA 8 CIRCUITOS CON NORMA TERCOL;16;43442;65000
1515;0;CAJA 6 CIRCUITOS CON NORMA GMG;CAJA 6 CIRCUITOS CON NORMA GMG;16;22034;33000
1511;0;CAJA 4 CIRCUITOS CON NORMA GMG;CAJA 4 CIRCUITOS CON NORMA GMG;16;17810;25000
1512;0;CAJA 4 CIRCUITOS CON NORMA TERCOL;CAJA 4 CIRCUITOS CON NORMA TERCOL;16;18514;30000
1508;0;CAJA 2 CIRCUITOS CON NORMA EXE;CAJA 2 CIRCUITOS CON NORMA EXE;16;13489;23000
7,70323E+11;0;VALVULA REGULACION PLASTICA GRICOL;VALVULA REGULACION PLASTICA GRICOL;16;0;8000
7,70323E+11;0;VALVULA REGULACION METALICA GRICOL;VALVULA REGULACION METALICA GRICOL;16;0;12000
7,70323E+11;0;LLAVE LAVADORA PLASTICA CROMO GRICOL;LLAVE LAVADORA PLASTICA CROMO GRICOL;16;4982;9000
2475;0;LAMPARA DE MESA MT900 FIEL;LAMPARA DE MESA MT900 FIEL;16;7134;14000
7,70299E+11;0;CARETA PARA SOLDAR DISCOVERY;CARETA PARA SOLDAR DISCOVERY;16;11760;18000
8,71293E+11;0;CARETA PARA SOLDAR MUNDIAL;CARETA PARA SOLDAR MUNDIAL;16;0;18000
8,71194E+11;0;RASTRILLO JARDIN 24 DIENTES  MP TOOLS;RASTRILLO JARDIN 24 DIENTES  MP TOOLS;16;7240;11500
2578;0;LLANTA COCHE SOLA #4.80 X 400- 8;LLANTA COCHE SOLA #4.80 X 400- 8;16;16527;23000
2577;0;LLANTA COCHE 400-8 4 LONAS;LLANTA COCHE 400-8 4 LONAS;16;9860;17000
2579;0;LLANTA CON RIN PARA COCHE ECONOMICA;LLANTA CON RIN PARA COCHE ECONOMICA;16;0;34000
2574;0;LLANTA COCHE  CON RIN MASIZA DELGADA;LLANTA COCHE  CON RIN MASIZA DELGADA;16;30141;50000
2575;0;LLANTA COCHE COMPLETATA DIAMANTE IMSA;LLANTA COCHE COMPLETATA DIAMANTE IMSA;16;25990;40000
2576;0;LLANTA COCHE  TIPO TRACTOR;LLANTA COCHE  TIPO TRACTOR;16;38975;80000
3139;0;RASTRILLO JARDIN PLASTICO PEQUEÑO;RASTRILLO JARDIN PLASTICO PEQUEÑO;16;0;5000
8,71294E+11;0;RASTRILLO JARDIN 22 DIENTES MUNDIAL;RASTRILLO JARDIN 22 DIENTES MUNDIAL;16;0;7500
2836;0;NEUMATICO PARA COCHE #4.80 - 8;NEUMATICO PARA COCHE #4.80 - 8;16;6496;11000
3177;0;REGULADOR GAS COMPLETO HUMCAR;REGULADOR GAS COMPLETO HUMCAR;16;14500;30000
3176;0;REGULADOR GAS COMPLETO AZUL;REGULADOR GAS COMPLETO AZUL;16;7500;14000
3174;0;REGULADOR  GAS SOLO AZUL;REGULADOR  GAS SOLO AZUL;16;5600;10000
3178;0;REGULADOR GAS SOLO HUMCAR;REGULADOR GAS SOLO HUMCAR;16;8500;20000
2750;0;MEDIA LUNA HECHIZA;MEDIA LUNA HECHIZA;16;5500;9000
2431;0;HACHUELA HECHIZA;HACHUELA HECHIZA;16;4500;8500
7,70032E+11;0;ESTUCO PREPARADO X KILO BRONCO;ESTUCO PREPARADO X KILO BRONCO;16;1188;1500
2257;0;ESTUCO PREPARADO X KILO STUQUIM;ESTUCO PREPARADO X KILO STUQUIM;16;676;1500
1671;0;CEMENTO BLANCO X KILO;CEMENTO BLANCO X KILO;16;1080;1900
1672;0;CEMENTO GRIS  X KILO;CEMENTO GRIS  X KILO;16;518;1000
1536;0;CAL PROMICAL X KILO;CAL PROMICAL X KILO;16;555;1400
2916;0;PEGACOR GRIS X KILO;PEGACOR GRIS X KILO;16;849;1500
2104;0;DUCHA CANILLA SIN ROSCA  PLASTICA;DUCHA CANILLA SIN ROSCA  PLASTICA;16;1500;3000
2102;0;DUCHA CANILLA CON ROSCA CROMO;DUCHA CANILLA CON ROSCA CROMO;16;1300;2500
2101;0;DUCHA CANILLA CON ROSCA BLANCA;DUCHA CANILLA CON ROSCA BLANCA;16;600;2500
2103;0;DUCHA CANILLA CON ROSCA TRANSPARENTE;DUCHA CANILLA CON ROSCA TRANSPARENTE;16;1100;2500
1679;0;CEPILLO ALAMBRE 5X15 ACERADO;CEPILLO ALAMBRE 5X15 ACERADO;16;1000;4000
8,71192E+11;0;CEPILLO COBRE MPTOOLS;CEPILLO COBRE MPTOOLS;16;2436;6000
7,70279E+11;0;CEPILLO ACERO CACHA BLANCA;CEPILLO ACERO CACHA BLANCA;16;0;5500
7,70279E+11;0;CEPILLO ACERO CACHA MADERA;CEPILLO ACERO CACHA MADERA;16;3208;5000
2342;0;GANCHO PERA;GANCHO PERA;16;50;200
3624;0;TORTUGA REDONDA ELECTRO H;TORTUGA REDONDA ELECTRO H;16;7773;16000
3625;0;TORTUGA OVALADA FULLKA;TORTUGA OVALADA FULLKA;16;13755;23000
7,06913E+11;0;"MACHETE BARRIGON  AGUILA  CORNETA 16""";"MACHETE BARRIGON  AGUILA  CORNETA 16""";5;11130;15000
1659;0;CAUCHO LAVADORA BAJO VARRECAUCHOS;CAUCHO LAVADORA BAJO VARRECAUCHOS;16;5200;8500
2918;0;"PEINILLA 22"" AGUILA CORNETA";"PEINILLA 22"" AGUILA CORNETA";16;11752;15000
1658;0;CAUCHO LAVADORA ALTO VARRECAUCHOS;CAUCHO LAVADORA ALTO VARRECAUCHOS;16;4800;8500
7,70691E+11;0;"PEINILLA 20""· AGUILA CORNETA";"PEINILLA 20""· AGUILA CORNETA";5;11130;15000
2251;0;ESTOPA LIMPIEZA PEQUEÑA 250 G;ESTOPA LIMPIEZA PEQUEÑA 250 G;16;1000;2000
2250;0;ESTOPA LIMPIEZA MEDIANA X LIBRA;ESTOPA LIMPIEZA MEDIANA X LIBRA;16;2000;3600
2249;0;ESTOPA LIMPIEZA GRANDE X KILO;ESTOPA LIMPIEZA GRANDE X KILO;16;3800;7500
2881;0;PALETA MADERA 18 X 25;PALETA MADERA 18 X 25;16;5371;9500
7,70634E+11;0;"MACHETE BARRIGON 20"" HERRAGRO Y COLIMA";"MACHETE BARRIGON 20"" HERRAGRO Y COLIMA";16;10017;13000
2884;0;PALETA MADERA 12 X 25;PALETA MADERA 12 X 25;16;4000;7500
2883;0;PALETA MADERA RECTANGULO PEQUEÑA;PALETA MADERA RECTANGULO PEQUEÑA;16;0;5000
3296;0;SOGA TESICOL 8MM;SOGA TESICOL 8MM;16;3;7
1785;0;"CLAVO CAJA CONCRETO 1"" 1/2";"CLAVO CAJA CONCRETO 1"" 1/2";16;3181;5000
1787;0;"CLAVO CAJA CONCRETO 2""";"CLAVO CAJA CONCRETO 2""";16;3466;5500
1786;0;"CLAVO CAJA CONCRETO 2"" 1/2";"CLAVO CAJA CONCRETO 2"" 1/2";16;4101;5500
1788;0;"CLAVO CAJA CONCRETO 3""";"CLAVO CAJA CONCRETO 3""";16;3466;5500
1789;0;"CLAVO CAJA CONCRETO 3"" 1/2";"CLAVO CAJA CONCRETO 3"" 1/2";16;3181;5000
1790;0;"CLAVO CAJA CONCRETO 4""";"CLAVO CAJA CONCRETO 4""";16;3036;5000
1791;0;"CLAVO CAJA PARED 1""";"CLAVO CAJA PARED 1""";16;3500;5500
1792;0;"CLAVO CAJA PARED 1"" 1/2";"CLAVO CAJA PARED 1"" 1/2";16;3466;5500
1793;0;"CLAVO CAJA PARED 2"" 1/2 ACERO";"CLAVO CAJA PARED 2"" 1/2 ACERO";16;3181;5000
1794;0;"CLAVO CAJA PARED 3""";"CLAVO CAJA PARED 3""";16;3036;5000
1795;0;"CLAVO CAJA PARED 3"" 1/2";"CLAVO CAJA PARED 3"" 1/2";16;2778;4500
2185;0;ESCUADRA METALICA MARQUETERIA;ESCUADRA METALICA MARQUETERIA;16;80;200
7,45301E+11;0;TEFLON GRANDE  SEGURITI;TEFLON GRANDE  SEGURITI;16;1200;3000
7,7045E+11;0;MARCO  SEGUETA  VERA PINTADO;MARCO  SEGUETA  VERA PINTADO;16;0;30000
7,7045E+11;0;MARCO  SEGUETA  VERA  CROMADO;MARCO  SEGUETA  VERA  CROMADO;16;0;36000
3371;0;TAPA  BOCA  NEGRO;TAPA  BOCA  NEGRO;16;250;700
3266;0;SERRUCHO CUADRO  PEQUEÑO;SERRUCHO CUADRO  PEQUEÑO;16;40;150
2876;0;ORINAL GRANDE;ORINAL GRANDE;16;0;136000
7,70536E+11;0;ORINAL PEQUEÑO;ORINAL PEQUEÑO;16;0;0
1886;0;COMBO SANITARIO;COMBO SANITARIO;16;0;0
2278;0;EXTENSION  CHINA  5 MTS NEGRA;EXTENSION  CHINA  5 MTS NEGRA;16;1000;2000
50124650;0;"NIVEL CLASICO METALICO GAVILAN DE 18"" DOS GOTAS";"NIVEL CLASICO METALICO GAVILAN DE 18"" DOS GOTAS";16;0;22000
2907;0;PARRILLA AZAR GAS ECONOMICA;PARRILLA AZAR GAS ECONOMICA;16;2200;3600
3253;0;"ROLLO MANGUERA CAMPO 1""";"ROLLO MANGUERA CAMPO 1""";16;0;0
3254;0;"ROLLO MANGUERA CAMPO 1/2""";"ROLLO MANGUERA CAMPO 1/2""";16;0;0
2718;0;MANGUERA SUAN JARDIN;MANGUERA SUAN JARDIN;16;8;15
2717;0;MANGUERA JARDIN FINA;MANGUERA JARDIN FINA;16;11;22
2726;0;"MANGUERA TRANSPARENTE 3/4""";"MANGUERA TRANSPARENTE 3/4""";16;14;45
2724;0;"MANGUERA TRANSPARENTE  1/2""";"MANGUERA TRANSPARENTE  1/2""";16;7;25
2721;0;MANGUERA NIVEL 3/8;MANGUERA NIVEL 3/8;16;6;16
2720;0;MANGUERA NIVEL 1/4;MANGUERA NIVEL 1/4;16;3;10
2722;0;MANGUERA NIVEL 5/16;MANGUERA NIVEL 5/16;16;5;13
3250;0;ROLLO CERRAMIENTO LBS;ROLLO CERRAMIENTO LBS;16;0;0
7,70634E+11;0;ALMADANA 4 LBRAS HERRAGRO;ALMADANA 4 LBRAS HERRAGRO;16;18297;27000
7,70691E+11;0;ALMADANA 2 LBRAS COLIMA;ALMADANA 2 LBRAS COLIMA;16;0;16000
7,70691E+11;0;ALMADANA 3 LBRAS COLIMA;ALMADANA 3 LBRAS COLIMA;16;12992;19000
2282;0;EXTENSION ECONOMICA 8MTROS;EXTENSION ECONOMICA 8MTROS;16;1300;2600
2281;0;EXTENSION ECONOMICA 10MTROS NEGRA;EXTENSION ECONOMICA 10MTROS NEGRA;16;1500;3200
7,70364E+11;0;BOMBA DESTAQUEAR TORNADO;BOMBA DESTAQUEAR TORNADO;16;4700;10000
2015;0;CUELLO GANZO MOVIL MESA PRISMA;CUELLO GANZO MOVIL MESA PRISMA;16;13000;22000
2762;0;MEZCLADOR LAVAPLATOS PRISMA;MEZCLADOR LAVAPLATOS PRISMA;16;19000;30000
2761;0;MEZCLADOR LAVAPLATOS CLASSIC  1060;MEZCLADOR LAVAPLATOS CLASSIC  1060;16;24000;38000
2014;0;CUELLO GANZO MILLENIUM MESA  2050;CUELLO GANZO MILLENIUM MESA  2050;16;15000;25000
2010;0;CUELLO GANZO EPOKE MESA  REF 2070;CUELLO GANZO EPOKE MESA  REF 2070;16;15000;27000
2016;0;CUELLO GANZO PARED  PRISMA;CUELLO GANZO PARED  PRISMA;16;15000;25000
3162;0;REGILLA SIFON 4X3 VARRECAUCHOS;REGILLA SIFON 4X3 VARRECAUCHOS;16;1200;3000
3165;0;"REGILLA SOSCO 2X 1"" 1/2"" PLASTICA";"REGILLA SOSCO 2X 1"" 1/2"" PLASTICA";16;0;2000
3164;0;REGISTRO DUCHA BALTA GRIVAL;REGISTRO DUCHA BALTA GRIVAL;16;24239;34000
2776;0;MIPLE DUCHA CURVO BOCHERIN;MIPLE DUCHA CURVO BOCHERIN;16;0;5000
2451;0;INCRUSTACIONES EN ACRILICO JUEGO;INCRUSTACIONES EN ACRILICO JUEGO;16;0;35000
7,70718E+11;0;"DUCHA REGADERA 8"" BOCHERIN";"DUCHA REGADERA 8"" BOCHERIN";16;27214;44000
2110;0;DUCHA REGADERA VERDE BOCHERIN;DUCHA REGADERA VERDE BOCHERIN;16;6468;10000
2772;0;MIPLE CURVO LARGO;MIPLE CURVO LARGO;16;9652;18000
2615;0;LLAVE LAVAMANO BOCHERIN ALETA;LLAVE LAVAMANO BOCHERIN ALETA;16;0;23000
2616;0;LLAVE GALLETA GRIVAL;LLAVE GALLETA GRIVAL;16;6661;12000
2594;0;LLAVE CON MIPLE CROMADA;LLAVE CON MIPLE CROMADA;16;0;17500
2107;0;DUCHA REGADERA ECONOMICA;DUCHA REGADERA ECONOMICA;16;0;4500
1891;0;CONECTORES DOS VIAS TELEDUCHA;CONECTORES DOS VIAS TELEDUCHA;16;0;6000
1675;0;CEPILLERO ACRILICOCURVO;CEPILLERO ACRILICOCURVO;16;0;8500
1674;0;CEPILLERO ACRILICO RECTANGULAR;CEPILLERO ACRILICO RECTANGULAR;16;0;8500
2454;0;ISOPOS;ISOPOS;16;667;2000
3345;0;SUICHE  CAJA VENUS;SUICHE  CAJA VENUS;16;2710;5000
3497;0;TOMA CAJA SENCILLO VENUS;TOMA CAJA SENCILLO VENUS;16;0;6000
3496;0;TOMA CAJA DOBLE  VENUS;TOMA CAJA DOBLE  VENUS;16;3717;7000
2409;0;GUANTE LATEX AZUL;GUANTE LATEX AZUL;16;1500;3000
2405;0;"GUANTE DOMESTICO 8"" 1/2""";"GUANTE DOMESTICO 8"" 1/2""";16;1800;3500
2408;0;GUANTE HILAZA LATEX ZUBIOLA;GUANTE HILAZA LATEX ZUBIOLA;16;4248;6500
2414;0;GUANTE INDUSTRIAL #9 CALIBRE 25;GUANTE INDUSTRIAL #9 CALIBRE 25;16;2900;4500
2412;0;GUANTE INDUSTRIAL #10 CALIBRE 35;GUANTE INDUSTRIAL #10 CALIBRE 35;16;3250;5500
2413;0;GUANTE INDUSTRIAL #8CALIBRE 35;GUANTE INDUSTRIAL #8CALIBRE 35;16;3250;5500
2396;0;GUANTE ALGODON ZUBIOLA;GUANTE ALGODON ZUBIOLA;16;1500;2500
3246;0;RODILLOS ESPUMA VANGOGH;RODILLOS ESPUMA VANGOGH;16;4103;7000
3247;0;RODILLOS PARA PINTAR STANFOR;RODILLOS PARA PINTAR STANFOR;16;2000;3500
7,70279E+11;0;RODILLO MUNDIAL;RODILLO MUNDIAL;16;6146;9800
7,707E+11;0;RODILLO FELPA ECONOMICO STANFOR E I SOFI;RODILLO FELPA ECONOMICO STANFOR E I SOFI;16;2000;3500
7,70279E+11;0;RODILLO STANDAR MUNDIAL;RODILLO STANDAR MUNDIAL;16;0;7000
7,70706E+11;0;"RODILLO PEQUEÑO # 3"" GOYA";"RODILLO PEQUEÑO # 3"" GOYA";16;1629;3500
3244;0;"RODILLO ROLLER 9""";"RODILLO ROLLER 9""";16;3600;6000
7,70318E+11;0;COLBON  XL TETERO X 236;COLBON  XL TETERO X 236;16;2526;4000
1520;0;CAJA 8 CIRCUITOS TERCOL;CAJA 8 CIRCUITOS TERCOL;16;56678;80000
1130;0;ATOMIZADOR VERDE Y AMARILLO;ATOMIZADOR VERDE Y AMARILLO;16;1800;3600
1131;0;ATOMIZADOR COOPERS PEQUEÑO;ATOMIZADOR COOPERS PEQUEÑO;16;0;4500
1547;0;CANALETA 13X8 SIN ADHESIVO;CANALETA 13X8 SIN ADHESIVO;16;1700;2500
7,70718E+11;0;SIFON FLEXIBLE DOBLE BOCHERINI;SIFON FLEXIBLE DOBLE BOCHERINI;16;9933;18000
2352;0;GLOBO NAVIDEÑO;GLOBO NAVIDEÑO;16;1500;2500
2939;0;PIE AMIGO LIDER 10X12;PIE AMIGO LIDER 10X12;16;1029;3000
2940;0;PIE AMIGO LIDER 12X14;PIE AMIGO LIDER 12X14;16;1436;3500
2941;0;PIE AMIGO LIDER 6 X 8;PIE AMIGO LIDER 6 X 8;16;892;1500
2942;0;PIE AMIGO LIDER 8 X 10;PIE AMIGO LIDER 8 X 10;16;834;1750
7,50189E+11;0;PIE AMIGO NEGRO 10 X12;PIE AMIGO NEGRO 10 X12;16;0;3000
7,50189E+11;0;PIE AMIGO NEGRO 8X10;PIE AMIGO NEGRO 8X10;16;0;2000
7,50189E+11;0;PIE AMIGO NEGRO 6X8;PIE AMIGO NEGRO 6X8;16;0;1750
2458;0;JABONERA LISA ACRILICO;JABONERA LISA ACRILICO;16;9396;14500
2456;0;JABONERA SOLA CUADRADO;JABONERA SOLA CUADRADO;16;5400;9500
1673;0;CEPILLERO ACRILICO 5 PUESTOS OVALADO;CEPILLERO ACRILICO 5 PUESTOS OVALADO;16;6000;9000
1676;0;CEPILLERO CUADRADO 5 PUESTOS;CEPILLERO CUADRADO 5 PUESTOS;16;0;8500
3327;0;SOPORTE HIGENICO LISO;SOPORTE HIGENICO LISO;16;5500;9000
3328;0;SOPORTE HIGENICO 3 PIEZAS;SOPORTE HIGENICO 3 PIEZAS;16;6000;10000
3489;0;TOALLERO ACRILICO GANCHO;TOALLERO ACRILICO GANCHO;16;0;10000
2922;0;PERCHERO ACRILICO;PERCHERO ACRILICO;16;2819;4500
3343;0;SOQUET PLASTICO FINO;SOQUET PLASTICO FINO;16;370;800
7,70256E+11;0;CABEZAL COMPLETO;CABEZAL COMPLETO;16;10115;15000
7,70256E+11;0;DISCO MOLEDOR GIRATORIO CORONA;DISCO MOLEDOR GIRATORIO CORONA;16;4610;7500
7,70256E+11;0;DISCO MOLEDOR FIJO CORONA;DISCO MOLEDOR FIJO CORONA;16;5015;7500
7,70691E+11;0;"PEINILLA AGUILA CORNETA 18""";"PEINILLA AGUILA CORNETA 18""";16;11130;15000
7,70691E+11;0;"MACHETE BARRIGON AGUILA CORNETA 18""";"MACHETE BARRIGON AGUILA CORNETA 18""";5;11978;15000
1479;0;CABUYA 3 HILOS POR KILO;CABUYA 3 HILOS POR KILO;16;7200;12000
1473;0;CABUYA 1 HILO POR KILO Y MEDIO;CABUYA 1 HILO POR KILO Y MEDIO;16;9500;16000
1476;0;CABUYA 3 HILO POR 750  GRAMOS;CABUYA 3 HILO POR 750  GRAMOS;16;6500;11000
1478;0;CABUYA 3 HILOS POR 200 GRAMOS;CABUYA 3 HILOS POR 200 GRAMOS;16;2200;4500
7,70634E+11;0;"MACHETE AGUILA CORNETA S/ESMALTE 18""";"MACHETE AGUILA CORNETA S/ESMALTE 18""";16;10017;13000
7,70691E+11;0;"MACHETE AGUILA CORNETA 16""";"MACHETE AGUILA CORNETA 16""";5;10944;15000
7,70691E+11;0;"PEINILLA AGUILA CORNETA 16""";"PEINILLA AGUILA CORNETA 16""";16;11130;15000
2680;0;"MACHETE AGUILA CORNETA 14""";"MACHETE AGUILA CORNETA 14""";5;11536;15000
7,70691E+11;0;"PEINILLA AGUILA CORNETA 12""";"PEINILLA AGUILA CORNETA 12""";16;10280;15000
